Provider Id,Provider Name,Provider City,Provider State,Provider Zip Code,DRG Definition,Total Discharges,Average Covered Charges,Average Total Payments,Average Medicare Payments
330090,Arnot Ogden Medical Center,Elmira,NY,14905,470 - MAJOR HIP AND KNEE JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY WITHOUT MCC,25,40004.48,16730.28,13959.96
330090,Arnot Ogden Medical Center,Elmira,NY,14905,481 - HIP AND FEMUR PROCEDURES EXCEPT MAJOR JOINT WITH CC,17,41844.470588,17709.117647,14690.705882
330090,Arnot Ogden Medical Center,Elmira,NY,14905,603 - CELLULITIS WITHOUT MCC,22,21558.454545,9071.5454545,5686.7727273
330090,Arnot Ogden Medical Center,Elmira,NY,14905,"640 - MISCELLANEOUS DISORDERS OF NUTRITION, METABOLISM, FLUIDS AND ELECTROLYTES WITH MCC",14,28801.5,11597.857143,9364.9285714
330090,Arnot Ogden Medical Center,Elmira,NY,14905,"641 - MISCELLANEOUS DISORDERS OF NUTRITION, METABOLISM, FLUIDS AND ELECTROLYTES WITHOUT MCC",18,18400.666667,7324.9444444,4903.4444444
330090,Arnot Ogden Medical Center,Elmira,NY,14905,682 - RENAL FAILURE WITH MCC,25,25752.96,13442.52,11423.84
330090,Arnot Ogden Medical Center,Elmira,NY,14905,683 - RENAL FAILURE WITH CC,16,27072.9375,8585.625,6775.625
330090,Arnot Ogden Medical Center,Elmira,NY,14905,689 - KIDNEY AND URINARY TRACT INFECTIONS WITH MCC,23,17954.826087,9773.9565217,7535.5652174
330090,Arnot Ogden Medical Center,Elmira,NY,14905,690 - KIDNEY AND URINARY TRACT INFECTIONS WITHOUT MCC,19,18353.157895,7434.5789474,5536.1052632
330090,Arnot Ogden Medical Center,Elmira,NY,14905,812 - RED BLOOD CELL DISORDERS WITHOUT MCC,13,18774.076923,8733.3076923,5658.5384615
330090,Arnot Ogden Medical Center,Elmira,NY,14905,853 - INFECTIOUS AND PARASITIC DISEASES WITH O.R. PROCEDURES WITH MCC,11,67149.818182,43033.727273,39526.181818
330090,Arnot Ogden Medical Center,Elmira,NY,14905,871 - SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITH MCC,122,35221.483607,17303.106557,14859.877049
330090,Arnot Ogden Medical Center,Elmira,NY,14905,872 - SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,26,25190.884615,10488.923077,8427.6153846
330090,Arnot Ogden Medical Center,Elmira,NY,14905,"894 - ALCOHOL, DRUG ABUSE OR DEPENDENCE, LEFT AMA",13,19477.846154,6578.0,3947.3846154
330090,Arnot Ogden Medical Center,Elmira,NY,14905,"897 - ALCOHOL, DRUG ABUSE OR DEPENDENCE WITHOUT REHABILITATION THERAPY WITHOUT MCC",16,30315.3125,11012.8125,5552.8125
330094,Columbia Memorial Hospital,Hudson,NY,12534,177 - RESPIRATORY INFECTIONS AND INFLAMMATIONS WITH MCC,57,42358.087719,16805.421053,13977.035088
330094,Columbia Memorial Hospital,Hudson,NY,12534,178 - RESPIRATORY INFECTIONS AND INFLAMMATIONS WITH CC,15,30820.666667,10065.8,8821.0
330094,Columbia Memorial Hospital,Hudson,NY,12534,189 - PULMONARY EDEMA AND RESPIRATORY FAILURE,29,48302.689655,10929.758621,8611.7586207
330094,Columbia Memorial Hospital,Hudson,NY,12534,190 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE WITH MCC,24,29829.958333,8350.9166667,7443.25
330094,Columbia Memorial Hospital,Hudson,NY,12534,191 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE WITH CC,11,25754.181818,6466.9090909,5476.7272727
330094,Columbia Memorial Hospital,Hudson,NY,12534,291 - HEART FAILURE AND SHOCK WITH MCC,63,35939.904762,9689.6349206,8429.031746
330094,Columbia Memorial Hospital,Hudson,NY,12534,308 - CARDIAC ARRHYTHMIA AND CONDUCTION DISORDERS WITH MCC,14,26157.571429,8653.7142857,7431.1428571
330094,Columbia Memorial Hospital,Hudson,NY,12534,309 - CARDIAC ARRHYTHMIA AND CONDUCTION DISORDERS WITH CC,14,26230.928571,5554.2142857,4447.9285714
330094,Columbia Memorial Hospital,Hudson,NY,12534,378 - GASTROINTESTINAL HEMORRHAGE WITH CC,13,29762.846154,7204.0,6246.4615385
330094,Columbia Memorial Hospital,Hudson,NY,12534,470 - MAJOR HIP AND KNEE JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY WITHOUT MCC,64,35071.84375,13944.984375,11502.21875
330094,Columbia Memorial Hospital,Hudson,NY,12534,481 - HIP AND FEMUR PROCEDURES EXCEPT MAJOR JOINT WITH CC,14,44473.571429,14671.428571,13337.714286
330094,Columbia Memorial Hospital,Hudson,NY,12534,483 - MAJOR JOINT OR LIMB REATTACHMENT PROCEDURES OF UPPER EXTREMITIES,14,37826.928571,16586.142857,15030.142857
330094,Columbia Memorial Hospital,Hudson,NY,12534,603 - CELLULITIS WITHOUT MCC,16,28054.5,6301.0625,4621.25
330094,Columbia Memorial Hospital,Hudson,NY,12534,682 - RENAL FAILURE WITH MCC,20,40917.1,11519.05,8982.45
330094,Columbia Memorial Hospital,Hudson,NY,12534,683 - RENAL FAILURE WITH CC,15,27290.266667,7205.2666667,5736.6666667
330094,Columbia Memorial Hospital,Hudson,NY,12534,689 - KIDNEY AND URINARY TRACT INFECTIONS WITH MCC,24,27039.541667,8028.75,6861.75
330094,Columbia Memorial Hospital,Hudson,NY,12534,690 - KIDNEY AND URINARY TRACT INFECTIONS WITHOUT MCC,18,22892.777778,5837.0555556,4994.2222222
330094,Columbia Memorial Hospital,Hudson,NY,12534,698 - OTHER KIDNEY AND URINARY TRACT DIAGNOSES WITH MCC,12,58847.666667,13711.666667,12745.083333
330094,Columbia Memorial Hospital,Hudson,NY,12534,853 - INFECTIOUS AND PARASITIC DISEASES WITH O.R. PROCEDURES WITH MCC,11,144011.27273,50971.454545,49203.454545
330094,Columbia Memorial Hospital,Hudson,NY,12534,871 - SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITH MCC,94,40846.393617,14203.095745,13160.234043
330094,Columbia Memorial Hospital,Hudson,NY,12534,885 - PSYCHOSES,60,46735.233333,9611.55,8181.15
330096,Jones Memorial Hospital,Wellsville,NY,14895,177 - RESPIRATORY INFECTIONS AND INFLAMMATIONS WITH MCC,28,24014.392857,15251.035714,13972.892857
330096,Jones Memorial Hospital,Wellsville,NY,14895,193 - SIMPLE PNEUMONIA AND PLEURISY WITH MCC,17,19060.352941,9449.4705882,8534.1764706
330096,Jones Memorial Hospital,Wellsville,NY,14895,291 - HEART FAILURE AND SHOCK WITH MCC,36,13742.472222,9016.1666667,8065.2777778
330096,Jones Memorial Hospital,Wellsville,NY,14895,689 - KIDNEY AND URINARY TRACT INFECTIONS WITH MCC,13,13113.846154,8164.8461538,6967.9230769
330096,Jones Memorial Hospital,Wellsville,NY,14895,698 - OTHER KIDNEY AND URINARY TRACT DIAGNOSES WITH MCC,13,18240.769231,11211.769231,10493.615385
330096,Jones Memorial Hospital,Wellsville,NY,14895,871 - SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITH MCC,106,18457.330189,13788.386792,12512.650943
330101,New York-Presbyterian Hospital,New York,NY,10065,1 - HEART TRANSPLANT OR IMPLANT OF HEART ASSIST SYSTEM WITH MCC,29,1878522.5517,412455.72414,393138.48276
330101,New York-Presbyterian Hospital,New York,NY,10065,"3 - ECMO OR TRACHEOSTOMY WITH MV >96 HOURS OR PRINCIPAL DIAGNOSIS EXCEPT FACE, MOUTH AND NEC",115,1985332.1043,473536.73043,411136.2
330101,New York-Presbyterian Hospital,New York,NY,10065,"4 - TRACHEOSTOMY WITH MV >96 HOURS OR PRINCIPAL DIAGNOSIS EXCEPT FACE, MOUTH AND NECK WITHOU",50,1774067.66,406601.74,356557.5
330101,New York-Presbyterian Hospital,New York,NY,10065,5 - LIVER TRANSPLANT WITH MCC OR INTESTINAL TRANSPLANT,18,857391.0,173995.16667,163358.88889
330101,New York-Presbyterian Hospital,New York,NY,10065,7 - LUNG TRANSPLANT,18,958815.66667,183219.55556,169360.44444
330101,New York-Presbyterian Hospital,New York,NY,10065,14 - ALLOGENEIC BONE MARROW TRANSPLANT,20,1098911.5,299308.65,219368.3
330101,New York-Presbyterian Hospital,New York,NY,10065,16 - AUTOLOGOUS BONE MARROW TRANSPLANT WITH CC/MCC,14,418326.92857,100478.28571,76159.071429
330101,New York-Presbyterian Hospital,New York,NY,10065,18 - CHIMERIC ANTIGEN RECEPTOR (CAR) T-CELL AND OTHER IMMUNOTHERAPIES,17,1747478.5294,422803.88235,397764.64706
330101,New York-Presbyterian Hospital,New York,NY,10065,20 - INTRACRANIAL VASCULAR PROCEDURES WITH PRINCIPAL DIAGNOSIS HEMORRHAGE WITH MCC,14,336333.5,133708.92857,90322.571429
330101,New York-Presbyterian Hospital,New York,NY,10065,23 - CRANIOTOMY WITH MAJOR DEVICE IMPLANT OR ACUTE COMPLEX CNS PRINCIPAL DIAGNOSIS WITH MCC O,31,430892.29032,86673.322581,80773.645161
330101,New York-Presbyterian Hospital,New York,NY,10065,24 - CRANIOTOMY WITH MAJOR DEVICE IMPLANT OR ACUTE COMPLEX CNS PRINCIPAL DIAGNOSIS WITHOUT MC,16,171890.4375,42921.25,40909.375
330101,New York-Presbyterian Hospital,New York,NY,10065,25 - CRANIOTOMY AND ENDOVASCULAR INTRACRANIAL PROCEDURES WITH MCC,194,273265.57216,69194.041237,56816.747423
330101,New York-Presbyterian Hospital,New York,NY,10065,26 - CRANIOTOMY AND ENDOVASCULAR INTRACRANIAL PROCEDURES WITH CC,73,136786.84932,36993.958904,32976.534247
330101,New York-Presbyterian Hospital,New York,NY,10065,27 - CRANIOTOMY AND ENDOVASCULAR INTRACRANIAL PROCEDURES WITHOUT CC/MCC,94,102721.7766,28520.531915,26531.276596
330101,New York-Presbyterian Hospital,New York,NY,10065,29 - SPINAL PROCEDURES WITH CC OR SPINAL NEUROSTIMULATORS,19,200245.0,41478.684211,33361.736842
330101,New York-Presbyterian Hospital,New York,NY,10065,31 - VENTRICULAR SHUNT PROCEDURES WITH MCC,12,196920.25,60127.833333,42525.083333
330101,New York-Presbyterian Hospital,New York,NY,10065,32 - VENTRICULAR SHUNT PROCEDURES WITH CC,16,140083.4375,28344.5,25761.4375
330101,New York-Presbyterian Hospital,New York,NY,10065,33 - VENTRICULAR SHUNT PROCEDURES WITHOUT CC/MCC,13,80498.538462,19749.384615,17955.384615
330101,New York-Presbyterian Hospital,New York,NY,10065,38 - EXTRACRANIAL PROCEDURES WITH CC,22,107243.09091,21408.272727,16823.090909
330101,New York-Presbyterian Hospital,New York,NY,10065,39 - EXTRACRANIAL PROCEDURES WITHOUT CC/MCC,21,87629.809524,13734.095238,11681.047619
330101,New York-Presbyterian Hospital,New York,NY,10065,"40 - PERIPHERAL, CRANIAL NERVE AND OTHER NERVOUS SYSTEM PROCEDURES WITH MCC",16,532484.8125,114847.5625,83921.375
330101,New York-Presbyterian Hospital,New York,NY,10065,"41 - PERIPHERAL, CRANIAL NERVE AND OTHER NERVOUS SYSTEM PROCEDURES WITH CC OR PERIPHERAL NEUR",17,161546.82353,31170.823529,27983.588235
330101,New York-Presbyterian Hospital,New York,NY,10065,54 - NERVOUS SYSTEM NEOPLASMS WITH MCC,50,164691.76,25037.88,20972.32
330101,New York-Presbyterian Hospital,New York,NY,10065,55 - NERVOUS SYSTEM NEOPLASMS WITHOUT MCC,16,68493.125,13164.375,10738.875
330101,New York-Presbyterian Hospital,New York,NY,10065,56 - DEGENERATIVE NERVOUS SYSTEM DISORDERS WITH MCC,93,160333.52688,34841.419355,27167.053763
330101,New York-Presbyterian Hospital,New York,NY,10065,57 - DEGENERATIVE NERVOUS SYSTEM DISORDERS WITHOUT MCC,148,102697.88514,19275.587838,15252.628378
330101,New York-Presbyterian Hospital,New York,NY,10065,"61 - ISCHEMIC STROKE, PRECEREBRAL OCCLUSION OR TRANSIENT ISCHEMIA WITH THROMBOLYTIC AGENT WIT",14,155124.07143,36687.642857,33578.214286
330101,New York-Presbyterian Hospital,New York,NY,10065,"62 - ISCHEMIC STROKE, PRECEREBRAL OCCLUSION OR TRANSIENT ISCHEMIA WITH THROMBOLYTIC AGENT WIT",15,130824.46667,24116.733333,21073.8
330101,New York-Presbyterian Hospital,New York,NY,10065,64 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION WITH MCC,221,175677.63348,30909.61991,26298.447964
330101,New York-Presbyterian Hospital,New York,NY,10065,65 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION WITH CC OR TPA IN 24 HOURS,127,100466.44882,14807.488189,10853.811024
330101,New York-Presbyterian Hospital,New York,NY,10065,66 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION WITHOUT CC/MCC,41,63080.780488,9208.4878049,6805.2195122
330101,New York-Presbyterian Hospital,New York,NY,10065,68 - NONSPECIFIC CVA AND PRECEREBRAL OCCLUSION WITHOUT INFARCTION WITHOUT MCC,11,67864.727273,11426.454545,9240.8181818
330101,New York-Presbyterian Hospital,New York,NY,10065,69 - TRANSIENT ISCHEMIA WITHOUT THROMBOLYTIC,76,63558.447368,10081.342105,7849.6315789
330101,New York-Presbyterian Hospital,New York,NY,10065,70 - NONSPECIFIC CEREBROVASCULAR DISORDERS WITH MCC,37,161575.2973,28410.756757,24257.918919
330101,New York-Presbyterian Hospital,New York,NY,10065,71 - NONSPECIFIC CEREBROVASCULAR DISORDERS WITH CC,21,103731.42857,14725.380952,11465.0
330101,New York-Presbyterian Hospital,New York,NY,10065,73 - CRANIAL AND PERIPHERAL NERVE DISORDERS WITH MCC,24,191837.125,31255.833333,25494.875
330101,New York-Presbyterian Hospital,New York,NY,10065,74 - CRANIAL AND PERIPHERAL NERVE DISORDERS WITHOUT MCC,48,91048.875,13919.291667,10301.729167
330101,New York-Presbyterian Hospital,New York,NY,10065,82 - TRAUMATIC STUPOR AND COMA >1 HOUR WITH MCC,46,165635.41304,36533.717391,33133.630435
330101,New York-Presbyterian Hospital,New York,NY,10065,83 - TRAUMATIC STUPOR AND COMA >1 HOUR WITH CC,28,105617.92857,19804.5,15236.892857
330101,New York-Presbyterian Hospital,New York,NY,10065,84 - TRAUMATIC STUPOR AND COMA >1 HOUR WITHOUT CC/MCC,13,75231.307692,11472.692308,9033.3076923
330101,New York-Presbyterian Hospital,New York,NY,10065,85 - TRAUMATIC STUPOR AND COMA <1 HOUR WITH MCC,33,116884.72727,29928.636364,27214.030303
330101,New York-Presbyterian Hospital,New York,NY,10065,86 - TRAUMATIC STUPOR AND COMA <1 HOUR WITH CC,27,102259.37037,18441.222222,15619.0
330101,New York-Presbyterian Hospital,New York,NY,10065,91 - OTHER DISORDERS OF NERVOUS SYSTEM WITH MCC,52,162070.63462,29448.557692,25173.403846
330101,New York-Presbyterian Hospital,New York,NY,10065,92 - OTHER DISORDERS OF NERVOUS SYSTEM WITH CC,85,77060.011765,13625.258824,10131.317647
330101,New York-Presbyterian Hospital,New York,NY,10065,93 - OTHER DISORDERS OF NERVOUS SYSTEM WITHOUT CC/MCC,23,57170.869565,9916.6086957,7580.8695652
330101,New York-Presbyterian Hospital,New York,NY,10065,94 - BACTERIAL AND TUBERCULOUS INFECTIONS OF NERVOUS SYSTEM WITH MCC,13,291854.0,52236.384615,46391.153846
330101,New York-Presbyterian Hospital,New York,NY,10065,100 - SEIZURES WITH MCC,84,229555.65476,42095.154762,33783.547619
330101,New York-Presbyterian Hospital,New York,NY,10065,101 - SEIZURES WITHOUT MCC,95,93655.568421,13736.789474,10430.757895
330101,New York-Presbyterian Hospital,New York,NY,10065,103 - HEADACHES WITHOUT MCC,22,62183.727273,10847.090909,8408.5454545
330101,New York-Presbyterian Hospital,New York,NY,10065,123 - NEUROLOGICAL EYE DISORDERS,11,63183.818182,13238.636364,7026.8181818
330101,New York-Presbyterian Hospital,New York,NY,10065,125 - OTHER DISORDERS OF THE EYE WITHOUT MCC,14,86515.214286,11786.071429,8726.3571429
330101,New York-Presbyterian Hospital,New York,NY,10065,141 - MAJOR HEAD AND NECK PROCEDURES WITH CC,12,169824.0,22118.583333,19740.75
330101,New York-Presbyterian Hospital,New York,NY,10065,149 - DYSEQUILIBRIUM,65,61276.2,11131.230769,7422.7692308
330101,New York-Presbyterian Hospital,New York,NY,10065,152 - OTITIS MEDIA AND URI WITH MCC,11,82587.0,15026.0,12301.454545
330101,New York-Presbyterian Hospital,New York,NY,10065,153 - OTITIS MEDIA AND URI WITHOUT MCC,20,68869.6,11407.6,6825.6
330101,New York-Presbyterian Hospital,New York,NY,10065,"155 - OTHER EAR, NOSE, MOUTH AND THROAT DIAGNOSES WITH CC",16,73536.25,12915.5625,8585.6875
330101,New York-Presbyterian Hospital,New York,NY,10065,158 - DENTAL AND ORAL DISEASES WITH CC,13,96052.538462,12414.538462,9590.0769231
330101,New York-Presbyterian Hospital,New York,NY,10065,163 - MAJOR CHEST PROCEDURES WITH MCC,58,400081.34483,87418.862069,74737.568966
330101,New York-Presbyterian Hospital,New York,NY,10065,164 - MAJOR CHEST PROCEDURES WITH CC,137,144755.0,32587.963504,27148.467153
330101,New York-Presbyterian Hospital,New York,NY,10065,165 - MAJOR CHEST PROCEDURES WITHOUT CC/MCC,74,98845.864865,23818.702703,19580.702703
330101,New York-Presbyterian Hospital,New York,NY,10065,166 - OTHER RESPIRATORY SYSTEM O.R. PROCEDURES WITH MCC,44,397788.93182,85548.886364,72818.454545
330101,New York-Presbyterian Hospital,New York,NY,10065,167 - OTHER RESPIRATORY SYSTEM O.R. PROCEDURES WITH CC,32,107844.71875,23635.21875,18125.1875
330101,New York-Presbyterian Hospital,New York,NY,10065,168 - OTHER RESPIRATORY SYSTEM O.R. PROCEDURES WITHOUT CC/MCC,13,99938.307692,22883.769231,12960.076923
330101,New York-Presbyterian Hospital,New York,NY,10065,175 - PULMONARY EMBOLISM WITH MCC OR ACUTE COR PULMONALE,80,155367.0625,24383.1125,20566.2375
330101,New York-Presbyterian Hospital,New York,NY,10065,176 - PULMONARY EMBOLISM WITHOUT MCC,52,76377.961538,12163.153846,9524.5576923
330101,New York-Presbyterian Hospital,New York,NY,10065,177 - RESPIRATORY INFECTIONS AND INFLAMMATIONS WITH MCC,994,148035.04527,36905.68008,29686.526157
330101,New York-Presbyterian Hospital,New York,NY,10065,178 - RESPIRATORY INFECTIONS AND INFLAMMATIONS WITH CC,234,83591.384615,18637.252137,15270.465812
330101,New York-Presbyterian Hospital,New York,NY,10065,179 - RESPIRATORY INFECTIONS AND INFLAMMATIONS WITHOUT CC/MCC,31,64804.645161,16417.290323,12112.645161
330101,New York-Presbyterian Hospital,New York,NY,10065,180 - RESPIRATORY NEOPLASMS WITH MCC,62,201923.25806,33463.5,27190.725806
330101,New York-Presbyterian Hospital,New York,NY,10065,181 - RESPIRATORY NEOPLASMS WITH CC,20,83182.5,14520.7,12068.4
330101,New York-Presbyterian Hospital,New York,NY,10065,183 - MAJOR CHEST TRAUMA WITH MCC,20,117695.35,21901.0,18672.5
330101,New York-Presbyterian Hospital,New York,NY,10065,184 - MAJOR CHEST TRAUMA WITH CC,46,87269.065217,14607.630435,11820.630435
330101,New York-Presbyterian Hospital,New York,NY,10065,185 - MAJOR CHEST TRAUMA WITHOUT CC/MCC,12,47952.333333,8943.4166667,6988.5833333
330101,New York-Presbyterian Hospital,New York,NY,10065,186 - PLEURAL EFFUSION WITH MCC,19,174251.94737,30475.052632,24707.789474
330101,New York-Presbyterian Hospital,New York,NY,10065,189 - PULMONARY EDEMA AND RESPIRATORY FAILURE,154,127129.31169,19437.38961,16206.227273
330101,New York-Presbyterian Hospital,New York,NY,10065,190 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE WITH MCC,127,118242.00787,20111.007874,13956.322835
330101,New York-Presbyterian Hospital,New York,NY,10065,191 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE WITH CC,52,81716.211538,12757.288462,9413.8653846
330101,New York-Presbyterian Hospital,New York,NY,10065,193 - SIMPLE PNEUMONIA AND PLEURISY WITH MCC,259,121175.54826,21313.945946,16623.745174
330101,New York-Presbyterian Hospital,New York,NY,10065,194 - SIMPLE PNEUMONIA AND PLEURISY WITH CC,147,81003.789116,12217.285714,9215.9115646
330101,New York-Presbyterian Hospital,New York,NY,10065,195 - SIMPLE PNEUMONIA AND PLEURISY WITHOUT CC/MCC,13,56487.769231,8777.7692308,6385.4615385
330101,New York-Presbyterian Hospital,New York,NY,10065,196 - INTERSTITIAL LUNG DISEASE WITH MCC,54,203293.51852,32786.685185,28400.259259
330101,New York-Presbyterian Hospital,New York,NY,10065,197 - INTERSTITIAL LUNG DISEASE WITH CC,11,64469.818182,12754.090909,10319.727273
330101,New York-Presbyterian Hospital,New York,NY,10065,199 - PNEUMOTHORAX WITH MCC,18,164494.16667,31726.888889,27926.5
330101,New York-Presbyterian Hospital,New York,NY,10065,200 - PNEUMOTHORAX WITH CC,22,94377.090909,16193.727273,10655.045455
330101,New York-Presbyterian Hospital,New York,NY,10065,202 - BRONCHITIS AND ASTHMA WITH CC/MCC,52,80049.519231,13135.519231,9777.2115385
330101,New York-Presbyterian Hospital,New York,NY,10065,204 - RESPIRATORY SIGNS AND SYMPTOMS,26,63303.769231,11214.653846,8981.6923077
330101,New York-Presbyterian Hospital,New York,NY,10065,205 - OTHER RESPIRATORY SYSTEM DIAGNOSES WITH MCC,87,234276.42529,42912.241379,37151.448276
330101,New York-Presbyterian Hospital,New York,NY,10065,206 - OTHER RESPIRATORY SYSTEM DIAGNOSES WITHOUT MCC,49,106676.30612,14544.183673,11581.081633
330101,New York-Presbyterian Hospital,New York,NY,10065,207 - RESPIRATORY SYSTEM DIAGNOSIS WITH VENTILATOR SUPPORT >96 HOURS,56,591090.85714,128698.32143,114937.17857
330101,New York-Presbyterian Hospital,New York,NY,10065,208 - RESPIRATORY SYSTEM DIAGNOSIS WITH VENTILATOR SUPPORT <=96 HOURS,75,292154.93333,56664.4,50872.493333
330101,New York-Presbyterian Hospital,New York,NY,10065,215 - OTHER HEART ASSIST SYSTEM IMPLANT,18,566161.5,148505.38889,143803.83333
330101,New York-Presbyterian Hospital,New York,NY,10065,216 - CARDIAC VALVE AND OTHER MAJOR CARDIOTHORACIC PROCEDURES WITH CARDIAC CATHETERIZATION WIT,164,610222.43293,146077.63415,128997.20122
330101,New York-Presbyterian Hospital,New York,NY,10065,217 - CARDIAC VALVE AND OTHER MAJOR CARDIOTHORACIC PROCEDURES WITH CARDIAC CATHETERIZATION WIT,25,356597.48,84201.36,72788.16
330101,New York-Presbyterian Hospital,New York,NY,10065,219 - CARDIAC VALVE AND OTHER MAJOR CARDIOTHORACIC PROCEDURES WITHOUT CARDIAC CATHETERIZATION,142,524272.3169,124753.42958,108427.30986
330101,New York-Presbyterian Hospital,New York,NY,10065,220 - CARDIAC VALVE AND OTHER MAJOR CARDIOTHORACIC PROCEDURES WITHOUT CARDIAC CATHETERIZATION,23,325488.65217,68768.173913,65121.217391
330101,New York-Presbyterian Hospital,New York,NY,10065,226 - CARDIAC DEFIBRILLATOR IMPLANT WITHOUT CARDIAC CATHETERIZATION WITH MCC,11,476360.0,86165.454545,80465.818182
330101,New York-Presbyterian Hospital,New York,NY,10065,227 - CARDIAC DEFIBRILLATOR IMPLANT WITHOUT CARDIAC CATHETERIZATION WITHOUT MCC,22,202150.09091,65890.5,54184.863636
330101,New York-Presbyterian Hospital,New York,NY,10065,228 - OTHER CARDIOTHORACIC PROCEDURES WITH MCC,17,321292.05882,81927.352941,67944.705882
330101,New York-Presbyterian Hospital,New York,NY,10065,229 - OTHER CARDIOTHORACIC PROCEDURES WITHOUT MCC,21,179017.2381,45212.857143,37276.142857
330101,New York-Presbyterian Hospital,New York,NY,10065,233 - CORONARY BYPASS WITH CARDIAC CATHETERIZATION OR OPEN ABLATION WITH MCC,55,585801.54545,118769.43636,106330.12727
330101,New York-Presbyterian Hospital,New York,NY,10065,234 - CORONARY BYPASS WITH CARDIAC CATHETERIZATION OR OPEN ABLATION WITHOUT MCC,11,417141.45455,72574.181818,67161.818182
